turbine_capacity,rotor_diameter_m,hub_height_m,commissioning_date,province_territory,model
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3200,113,92.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3450,117,116.5,2018,Quebec,Other
3000,92,90,2018,Quebec,Other
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1800,80,67,2004,Quebec,V80
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
1500,77,80,2011,Quebec,GE 1.5SLE
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2000,82,98,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,82,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,64,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,98,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,98,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2300,70,64,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,70,85,2013,Quebec,Other
2300,70,85,2013,Quebec,Other
2000,82,85,2013,Quebec,E-82
2000,82,98,2013,Quebec,E-82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,82,80,2014,Quebec,MM82
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,92,80,2014,Quebec,MM92
2000,82,80,2014,Quebec,MM82
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
660,47,65,2001,Saskatchewan,Other
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
1800,80,67,2006,Saskatchewan,V80
